%Fixtime,Latitude,Longitude,IsEstimate
2005-06-10T09:31:49Z,4.9127667,-140.5586000,0
2005-06-10T01:48:14Z,4.9034333,-140.5459000,0
2005-06-09T17:53:18Z,4.8980333,-140.5275667,0
2005-06-09T09:57:41Z,4.8843833,-140.5087500,0
2005-06-09T02:29:44Z,4.8733833,-140.5011000,0
2005-06-08T18:22:17Z,4.8599500,-140.4800833,0
2005-06-08T10:10:27Z,4.8486333,-140.4661667,0
2005-06-08T02:06:06Z,4.8253167,-140.4446333,0
2005-06-07T18:17:53Z,4.8011167,-140.4169167,0
2005-06-07T10:22:44Z,4.7924500,-140.3957667,0
2005-06-07T02:28:22Z,4.7842833,-140.3736500,0
2005-06-06T18:21:50Z,4.7773167,-140.3486167,0
2005-06-06T10:28:37Z,4.7756167,-140.3358000,0
2005-06-06T10:28:37Z,4.7756167,-140.3358000,0
2005-06-06T02:39:27Z,4.7681667,-140.3219000,0
2005-06-05T19:05:29Z,4.7643333,-140.3096833,0
2005-06-05T11:05:06Z,4.7666667,-140.3019833,0
2005-06-05T02:47:05Z,4.7605500,-140.2951000,0
2005-06-04T18:53:08Z,4.7582333,-140.2867500,0
2005-06-04T11:12:53Z,4.7580167,-140.2819167,0
2005-06-04T03:10:10Z,4.7521667,-140.2758333,0
2005-06-03T19:15:03Z,4.7525333,-140.2716667,0
2005-06-03T11:02:21Z,4.7597500,-140.2644167,0
2005-06-03T03:09:08Z,4.7550000,-140.2615500,0
2005-06-02T19:18:41Z,4.7658500,-140.2518000,0
2005-06-02T11:19:35Z,4.7542667,-140.2445333,0
2005-06-02T11:19:35Z,4.7542667,-140.2445333,0
2005-06-02T03:36:51Z,4.7380167,-140.2280667,0
2005-06-01T19:51:26Z,4.7270833,-140.2115167,0
2005-06-01T11:47:19Z,4.7070833,-140.1869667,0
2005-06-01T04:07:46Z,4.6908167,-140.1620333,0
2005-05-31T20:12:54Z,4.6771000,-140.1306500,0
2005-05-31T12:27:48Z,4.6612167,-140.1086833,0
2005-05-31T04:50:09Z,4.6487333,-140.0814333,0
2005-05-30T21:03:18Z,4.6493333,-140.0500500,0
2005-05-30T13:10:35Z,4.6489333,-140.0227000,0
2005-05-30T05:16:24Z,4.6404833,-140.0018667,0
2005-05-29T21:32:14Z,4.6351333,-139.9712167,0
2005-05-29T13:58:46Z,4.6264500,-139.9451333,0
2005-05-29T06:15:15Z,4.6066833,-139.9249500,0
2005-05-28T22:29:15Z,4.5927167,-139.9005000,0
2005-05-28T14:49:49Z,4.6573000,-139.8902333,0
2005-05-28T07:25:48Z,4.7020667,-139.9124833,0
2005-05-28T06:23:44Z,4.7080667,-139.8959833,0
2005-05-28T06:23:44Z,4.7080667,-139.8959833,0
2005-05-28T05:26:06Z,4.7150667,-139.8810667,0
2005-05-28T04:10:06Z,4.7246500,-139.8581500,0
2005-05-27T20:31:07Z,4.6964667,-139.8289000,0
2005-05-27T14:42:50Z,4.6960833,-139.8414333,0
2005-05-27T08:53:15Z,4.6959167,-139.8533000,0
2005-05-27T01:13:33Z,4.6708500,-139.8740667,0
2005-05-26T17:39:39Z,4.6588167,-139.8909500,0
