sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
1521,2024-05-15 22:47:47.892000000,0.9182651,47.70005,-122.40773,12.929367,,,,147.0,649.0,269.0,2004-09-29 22:47:47.892000000,0.34015718
1522,2024-05-15 22:47:52.994999936,0.9681707,47.700054,-122.40774,12.935428,,,,144.0,627.0,323.0,2004-09-29 22:47:52.994999936,0.38345206
1523,2024-05-15 22:47:58.005000064,0.98813295,47.700058,-122.40774,12.941379,,,,139.0,561.0,376.0,2004-09-29 22:47:58.005000064,0.41251948
1524,2024-05-15 22:48:03.598000000,1.0180763,47.700058,-122.40774,12.948022,,,,150.0,605.0,303.0,2004-09-29 22:48:03.598000000,0.44377586
1525,2024-05-15 22:48:11.451999872,0.9581896,47.70006,-122.407745,12.95735,,,,191.0,645.0,385.0,2004-09-29 22:48:11.451999872,0.37204206
1526,2024-05-15 22:48:18.059000064,0.9681707,47.700066,-122.407745,12.965198,,,,162.0,584.0,355.0,2004-09-29 22:48:18.059000064,0.3877444
1527,2024-05-15 22:48:24.690000000,0.99811405,47.70007,-122.40775,12.972772,,,,223.0,715.0,259.0,2004-09-29 22:48:24.690000000,0.40762803
1528,2024-05-15 22:48:31.976999936,1.1178874,47.700073,-122.40775,12.974166,,,,156.0,653.0,288.0,2004-09-29 22:48:31.976999936,0.5270564
1529,2024-05-15 22:48:38.604000128,1.0580007,47.700077,-122.40775,12.974482,,,,134.0,544.0,464.0,2004-09-29 22:48:38.604000128,0.46586207
1530,2024-05-15 22:48:45.237999872,1.0679818,47.700077,-122.40776,12.946881,,,,152.0,472.0,318.0,2004-09-29 22:48:45.237999872,0.47749585
1531,2024-05-15 22:48:51.849999872,1.1677929,47.70008,-122.40776,12.890548,,,,136.0,598.0,389.0,2004-09-29 22:48:51.849999872,0.57539576
1532,2024-05-15 22:49:00.174999936,1.2077174,47.700085,-122.40777,12.821263,,,,135.0,611.0,409.0,2004-09-29 22:49:00.174999936,0.61457586
1533,2024-05-15 22:49:06.780000000,1.2975473,47.70009,-122.40777,12.8083,,,,129.0,691.0,516.0,2004-09-29 22:49:06.780000000,0.703299
1534,2024-05-15 22:49:13.408999936,1.3474528,47.700092,-122.40777,12.793197,,,,136.0,576.0,481.0,2004-09-29 22:49:13.408999936,0.7535336
1535,2024-05-15 22:49:20.019000064,1.3474528,47.700096,-122.407776,12.776437,,,,162.0,670.0,484.0,2004-09-29 22:49:20.019000064,0.7531527
1536,2024-05-15 22:49:28.122000000,1.586999,47.7001,-122.407776,12.698105,,,,157.0,695.0,661.0,2004-09-29 22:49:28.122000000,0.99307984
1537,2024-05-15 22:49:34.732000128,1.9862422,47.7001,-122.40778,12.231533,,,,159.0,592.0,553.0,2004-09-29 22:49:34.732000128,1.3919314
1538,2024-05-15 22:49:41.357000064,2.4254086,47.700104,-122.40778,12.123285,,,,146.0,697.0,613.0,2004-09-29 22:49:41.357000064,1.831234
1539,2024-05-15 22:49:54.470000000,3.0741756,47.700108,-122.40779,11.869401,,,,154.0,720.0,711.0,2004-09-29 22:49:54.470000000,2.479894
1540,2024-05-15 22:50:02.730000000,3.7329216,47.700115,-122.40779,11.748655,,,,161.0,585.0,818.0,2004-09-29 22:50:02.730000000,3.16969
1541,2024-05-15 22:50:09.388000000,3.9924269,47.70012,-122.4078,11.649961,,,,151.0,544.0,848.0,2004-09-29 22:50:09.388000000,3.6137109
1542,2024-05-15 22:50:16.066000000,4.1321607,47.70012,-122.4078,11.550972,,,,144.0,603.0,842.0,2004-09-29 22:50:16.066000000,3.7550457
1543,2024-05-15 22:50:22.696000128,4.6711316,47.700123,-122.40781,11.452693,,,,129.0,575.0,791.0,2004-09-29 22:50:22.696000128,4.3563204
1544,2024-05-15 22:50:30.674999936,4.790903,47.700127,-122.40781,11.325105,,,,160.0,633.0,765.0,2004-09-29 22:50:30.674999936,4.4042506
1545,2024-05-15 22:50:37.349999872,5.2500253,47.700138,-122.40781,11.000046,29.1599,377.32788,392.00974,139.0,551.0,800.0,2004-09-29 22:50:37.349999872,4.8681207
1546,2024-05-15 22:50:47.220000000,6.3279605,47.70016,-122.40781,10.87279,29.161308,367.62112,387.2632,151.0,569.0,657.0,2004-09-29 22:50:47.220000000,5.926556
1547,2024-05-15 22:50:52.395999872,7.3759475,47.70018,-122.40781,10.878977,29.149256,359.6497,380.21597,158.0,595.0,652.0,2004-09-29 22:50:52.395999872,7.012626
1548,2024-05-15 22:50:57.740999936,8.364045,47.700195,-122.40781,10.858186,29.146608,351.73315,372.235,121.0,473.0,661.0,2004-09-29 22:50:57.740999936,8.029257
1549,2024-05-15 22:51:03.033999872,9.232368,47.700207,-122.40781,10.859274,29.14242,347.76187,368.90646,136.0,535.0,583.0,2004-09-29 22:51:03.033999872,8.874821
1550,2024-05-15 22:51:08.006999936,10.340225,47.700222,-122.40781,10.8731,29.134169,339.80545,361.28323,126.0,506.0,694.0,2004-09-29 22:51:08.006999936,9.996072
1551,2024-05-15 22:51:12.993000064,11.02889,47.700233,-122.40781,10.893291,29.125185,336.56873,358.28427,128.0,448.0,521.0,2004-09-29 22:51:12.993000064,10.6881275
1552,2024-05-15 22:51:18.668999936,11.957086,47.70025,-122.407814,10.874451,29.13143,334.50943,355.71283,131.0,509.0,589.0,2004-09-29 22:51:18.668999936,11.621441
1553,2024-05-15 22:51:24.132000000,12.855336,47.700264,-122.407814,10.89348,29.133804,332.9605,354.54044,124.0,422.0,529.0,2004-09-29 22:51:24.132000000,12.513724
1554,2024-05-15 22:51:29.319999872,13.653777,47.70028,-122.407814,10.87754,29.141348,331.87656,353.10977,117.0,489.0,631.0,2004-09-29 22:51:29.319999872,13.315569
1555,2024-05-15 22:51:34.305000064,14.422274,47.70029,-122.40782,10.892276,29.145555,330.42224,352.0376,114.0,484.0,605.0,2004-09-29 22:51:34.305000064,14.087486
1556,2024-05-15 22:51:39.664999936,15.350454,47.700306,-122.40782,10.883373,29.150732,327.23904,348.41986,128.0,516.0,616.0,2004-09-29 22:51:39.664999936,15.020827
1557,2024-05-15 22:51:44.967999872,16.059063,47.700317,-122.40782,10.728652,29.160627,326.12033,345.10452,112.0,386.0,514.0,2004-09-29 22:51:44.967999872,15.729435
1558,2024-05-15 22:51:55.380000128,17.615995,47.700336,-122.40782,10.29481,29.316908,314.5304,331.09048,91.0,248.0,162.0,2004-09-29 22:51:55.380000128,17.283785
1559,2024-05-15 22:52:04.543999872,19.013233,47.700363,-122.40782,10.293742,29.325626,288.32996,305.86435,80.0,243.0,158.0,2004-09-29 22:52:04.543999872,18.700184
1560,2024-05-15 22:52:09.904000000,19.75177,47.70038,-122.40782,10.291832,29.326614,279.34497,296.98642,89.0,259.0,152.0,2004-09-29 22:52:09.904000000,19.446693
1561,2024-05-15 22:52:15.071000064,20.490303,47.700394,-122.40782,10.271652,29.330503,276.4002,293.88077,86.0,260.0,161.0,2004-09-29 22:52:15.071000064,20.185228
1562,2024-05-15 22:52:25.734999936,21.7478,47.700413,-122.40782,10.23667,29.350325,269.82455,287.29535,83.0,256.0,174.0,2004-09-29 22:52:25.734999936,21.4374
1563,2024-05-15 22:52:35.734999936,22.985329,47.700436,-122.40783,10.16546,29.37942,264.90823,282.57285,83.0,260.0,153.0,2004-09-29 22:52:35.734999936,22.678474
1564,2024-05-15 22:52:45.736000000,24.12305,47.700462,-122.40784,10.165725,29.383337,260.38245,278.21304,83.0,237.0,101.0,2004-09-29 22:52:45.736000000,23.815308
1565,2024-05-15 22:52:55.733000064,25.480324,47.700485,-122.40785,10.147442,29.391102,257.97745,275.82568,77.0,254.0,117.0,2004-09-29 22:52:55.733000064,25.16904
1566,2024-05-15 22:53:05.736000000,26.78769,47.70051,-122.40787,10.119847,29.406275,256.3301,273.74234,80.0,300.0,99.0,2004-09-29 22:53:05.736000000,26.479061
1567,2024-05-15 22:53:13.641000064,27.725794,47.700527,-122.40788,10.094898,29.419851,254.3896,272.04947,88.0,271.0,102.0,2004-09-29 22:53:13.641000064,27.417164
1568,2024-05-15 22:53:25.736000000,29.382435,47.700546,-122.407906,10.120016,29.412209,252.13177,269.82355,83.0,264.0,110.0,2004-09-29 22:53:25.736000000,29.071152
1569,2024-05-15 22:53:35.736999936,30.599958,47.70057,-122.40793,10.084217,29.426836,251.90012,269.27698,90.0,266.0,92.0,2004-09-29 22:53:35.736999936,30.287792
1570,2024-05-15 22:53:45.736000000,31.827456,47.70059,-122.40796,10.0834675,29.42831,250.69342,268.22778,85.0,259.0,110.0,2004-09-29 22:53:45.736000000,31.509132
1571,2024-05-15 22:53:55.734999936,33.194656,47.700607,-122.40798,10.08244,29.429014,249.8962,267.47528,87.0,263.0,112.0,2004-09-29 22:53:55.734999936,32.879845
1572,2024-05-15 22:54:05.734999936,34.51195,47.700626,-122.408005,10.102605,29.415775,248.94762,266.6896,82.0,260.0,115.0,2004-09-29 22:54:05.734999936,34.207767
1573,2024-05-15 22:54:15.736000000,35.050842,47.700634,-122.40802,10.898968,,,,270.0,1579.0,144.0,2004-09-29 22:54:15.736000000,34.799812
1574,2024-05-15 22:54:25.734000000,35.1207,47.700634,-122.40802,11.352514,,,,170.0,929.0,92.0,2004-09-29 22:54:25.734000000,34.86873
1575,2024-05-15 22:54:35.734999936,35.08078,47.700634,-122.40802,11.80438,,,,121.0,549.0,80.0,2004-09-29 22:54:35.734999936,34.82881
1576,2024-05-15 22:54:45.734999936,34.980988,47.700634,-122.40802,11.876429,,,,125.0,530.0,79.0,2004-09-29 22:54:45.734999936,34.729958
1577,2024-05-15 22:54:55.736999936,35.020905,47.700634,-122.40802,11.9576435,,,,127.0,524.0,122.0,2004-09-29 22:54:55.736999936,34.770813
1578,2024-05-15 22:55:05.734999936,35.030884,47.700634,-122.40802,11.964023,,,,141.0,525.0,113.0,2004-09-29 22:55:05.734999936,34.777973
1579,2024-05-15 22:55:15.734999936,35.030884,47.700634,-122.40802,11.972649,,,,107.0,495.0,116.0,2004-09-29 22:55:15.734999936,34.777973
1580,2024-05-15 22:55:24.803999872,35.030884,47.700634,-122.40802,11.980472,,,,125.0,489.0,97.0,2004-09-29 22:55:24.803999872,34.780796
1581,2024-05-15 22:55:35.734000000,35.020905,47.700634,-122.40802,11.988797,,,,116.0,607.0,81.0,2004-09-29 22:55:35.734000000,34.769875
1582,2024-05-15 22:55:45.734000000,35.10074,47.700634,-122.40802,11.9577465,,,,109.0,487.0,104.0,2004-09-29 22:55:45.734000000,34.85065
1583,2024-05-15 22:55:55.734000000,34.97101,47.700634,-122.40802,11.928686,,,,107.0,498.0,83.0,2004-09-29 22:55:55.734000000,34.71998
1584,2024-05-15 22:56:05.734999936,35.09076,47.700634,-122.40802,11.925753,,,,106.0,653.0,85.0,2004-09-29 22:56:05.734999936,34.83973
1585,2024-05-15 22:56:15.734000000,34.990967,47.700634,-122.40802,11.919762,,,,124.0,511.0,161.0,2004-09-29 22:56:15.734000000,34.739937
1586,2024-05-15 22:56:25.734999936,34.97101,47.700634,-122.40802,11.841848,,,,107.0,512.0,111.0,2004-09-29 22:56:25.734999936,34.71998
1587,2024-05-15 22:56:35.734999936,35.000946,47.700634,-122.40802,11.896899,,,,108.0,506.0,88.0,2004-09-29 22:56:35.734999936,34.749916
1588,2024-05-15 22:56:45.734999936,35.050842,47.700634,-122.40802,11.946872,,,,110.0,539.0,108.0,2004-09-29 22:56:45.734999936,34.799812
1589,2024-05-15 22:56:58.487999872,34.95105,47.700634,-122.40802,11.966984,,,,118.0,532.0,91.0,2004-09-29 22:56:58.487999872,34.699078
1590,2024-05-15 22:57:05.014000000,35.040863,47.700634,-122.40802,11.968667,,,,121.0,576.0,142.0,2004-09-29 22:57:05.014000000,34.791714
1591,2024-05-15 22:57:14.450000000,35.06082,47.700634,-122.40802,11.964658,,,,116.0,545.0,121.0,2004-09-29 22:57:14.450000000,34.808853
1592,2024-05-15 22:57:24.407000064,34.980988,47.700634,-122.40802,11.963901,,,,107.0,512.0,131.0,2004-09-29 22:57:24.407000064,34.728077
1593,2024-05-15 22:57:34.433000064,34.95105,47.700634,-122.40802,11.95338,,,,112.0,515.0,99.0,2004-09-29 22:57:34.433000064,34.70002
1594,2024-05-15 22:57:44.408000000,35.000946,47.700634,-122.40802,11.882565,,,,113.0,515.0,152.0,2004-09-29 22:57:44.408000000,34.748035
1595,2024-05-15 22:57:54.414999936,35.040863,47.700634,-122.40802,11.8133545,,,,107.0,502.0,105.0,2004-09-29 22:57:54.414999936,34.789833
1596,2024-05-15 22:58:04.418000000,35.010925,47.700634,-122.40802,11.745837,,,,117.0,495.0,224.0,2004-09-29 22:58:04.418000000,34.759895
1597,2024-05-15 22:58:14.394999936,34.980988,47.700634,-122.40802,11.733958,,,,103.0,498.0,126.0,2004-09-29 22:58:14.394999936,34.72714
1598,2024-05-15 22:58:24.454999936,35.020905,47.700634,-122.40802,11.720298,,,,105.0,505.0,104.0,2004-09-29 22:58:24.454999936,34.769875
1599,2024-05-15 22:58:34.408000000,35.06082,47.700634,-122.40802,11.706782,,,,109.0,546.0,74.0,2004-09-29 22:58:34.408000000,34.810734
1600,2024-05-15 22:58:44.463000064,34.93109,47.700634,-122.40802,11.694846,,,,120.0,511.0,167.0,2004-09-29 22:58:44.463000064,34.67912
1601,2024-05-15 22:58:54.404000000,34.990967,47.700634,-122.40802,11.740334,,,,106.0,504.0,146.0,2004-09-29 22:58:54.404000000,34.737118
1602,2024-05-15 22:59:04.460000000,34.96103,47.700634,-122.40802,11.78459,,,,114.0,517.0,157.0,2004-09-29 22:59:04.460000000,34.71
1603,2024-05-15 22:59:14.441999872,35.000946,47.700634,-122.40802,11.82852,,,,109.0,486.0,94.0,2004-09-29 22:59:14.441999872,34.748035
1604,2024-05-15 22:59:24.490999936,34.96103,47.700634,-122.40802,11.871527,,,,116.0,529.0,108.0,2004-09-29 22:59:24.490999936,34.712822
1605,2024-05-15 22:59:34.394000000,34.89117,47.700634,-122.40802,11.873354,,,,113.0,479.0,88.0,2004-09-29 22:59:34.394000000,34.642025
1606,2024-05-15 22:59:44.426000128,35.020905,47.700634,-122.40802,11.876458,,,,119.0,498.0,179.0,2004-09-29 22:59:44.426000128,34.768936
1607,2024-05-15 22:59:54.458000000,35.050842,47.700634,-122.40802,11.872339,,,,106.0,492.0,153.0,2004-09-29 22:59:54.458000000,34.799812
1608,2024-05-15 23:00:08.709000064,35.11072,47.700634,-122.40802,11.579373,,,,111.0,575.0,129.0,2004-09-29 23:00:08.709000064,34.861572
1609,2024-05-15 23:00:15.234000000,35.020905,47.700634,-122.40802,11.458302,,,,103.0,486.0,135.0,2004-09-29 23:00:15.234000000,34.79457
1610,2024-05-15 23:00:24.535000064,34.88119,47.700634,-122.40802,11.561215,,,,95.0,345.0,109.0,2004-09-29 23:00:24.535000064,34.709564
1611,2024-05-15 23:00:34.390000128,34.821316,47.700634,-122.40802,11.662275,,,,102.0,289.0,148.0,2004-09-29 23:00:34.390000128,34.66264
1612,2024-05-15 23:00:44.443000064,34.75146,47.700634,-122.40802,11.76377,,,,89.0,362.0,87.0,2004-09-29 23:00:44.443000064,34.594784
1613,2024-05-15 23:00:54.492000128,34.821316,47.700634,-122.40802,11.811726,,,,96.0,405.0,73.0,2004-09-29 23:00:54.492000128,34.67065
1614,2024-05-15 23:01:04.464999936,34.841274,47.700634,-122.40802,11.858337,,,,87.0,338.0,103.0,2004-09-29 23:01:04.464999936,34.68961
1615,2024-05-15 23:01:14.391000064,34.791378,47.700634,-122.40802,11.819539,,,,102.0,279.0,106.0,2004-09-29 23:01:14.391000064,34.648754
1616,2024-05-15 23:01:24.404999936,34.74148,47.700634,-122.40802,11.783,,,,95.0,289.0,73.0,2004-09-29 23:01:24.404999936,34.611984
1617,2024-05-15 23:01:34.464000000,34.70156,47.700634,-122.40802,11.746297,,,,85.0,258.0,225.0,2004-09-29 23:01:34.464000000,34.603626
1618,2024-05-15 23:01:44.496000000,34.501972,47.700634,-122.40802,11.709692,,,,86.0,291.0,90.0,2004-09-29 23:01:44.496000000,34.4431
1619,2024-05-15 23:01:54.469000064,34.302383,47.700634,-122.40802,11.636024,,,,95.0,251.0,149.0,2004-09-29 23:01:54.469000064,34.256943
1620,2024-05-15 23:02:04.394999936,34.062874,47.700634,-122.40802,10.356279,,,,85.0,320.0,121.0,2004-09-29 23:02:04.394999936,34.00297
1621,2024-05-15 23:02:14.421999872,33.74353,47.700638,-122.40802,10.115356,,,,82.0,237.0,78.0,2004-09-29 23:02:14.421999872,33.670227
1622,2024-05-15 23:02:24.378000000,33.31441,47.70064,-122.40803,10.121132,,,,73.0,244.0,80.0,2004-09-29 23:02:24.378000000,33.231853
1623,2024-05-15 23:02:34.500999936,32.825413,47.700645,-122.40803,10.118295,,,,86.0,356.0,187.0,2004-09-29 23:02:34.500999936,32.729523
1624,2024-05-15 23:02:44.430000128,32.276535,47.70065,-122.408035,10.107375,,,,82.0,254.0,135.0,2004-09-29 23:02:44.430000128,32.18577
1625,2024-05-15 23:02:54.506000000,31.757597,47.700657,-122.40804,10.121137,,,,83.0,278.0,114.0,2004-09-29 23:02:54.506000000,31.652506
1626,2024-05-15 23:03:04.458000000,31.14884,47.70066,-122.40804,10.122957,,,,84.0,244.0,104.0,2004-09-29 23:03:04.458000000,31.039667
1627,2024-05-15 23:03:14.506999936,30.530102,47.700665,-122.40805,10.124982,,,,82.0,226.0,95.0,2004-09-29 23:03:14.506999936,30.429096
1628,2024-05-15 23:03:24.394999936,30.110954,47.70067,-122.40805,10.128795,,,,87.0,240.0,118.0,2004-09-29 23:03:24.394999936,29.990585
1629,2024-05-15 23:03:35.714000000,29.392416,47.70068,-122.40807,10.126888,29.41421,246.15411,264.11813,78.0,240.0,121.0,2004-09-29 23:03:35.714000000,29.29141
1630,2024-05-15 23:03:45.734999936,28.653913,47.70069,-122.4081,10.125857,,,,102.0,267.0,102.0,2004-09-29 23:03:45.734999936,28.53253
1631,2024-05-15 23:03:55.734000000,28.045147,47.700695,-122.40811,10.123414,29.414248,246.92113,264.9025,95.0,253.0,125.0,2004-09-29 23:03:55.734000000,27.933935
1632,2024-05-15 23:04:05.734999936,27.44636,47.700703,-122.408134,10.139262,,,,80.0,281.0,123.0,2004-09-29 23:04:05.734999936,27.331074
1633,2024-05-15 23:04:15.736000000,26.857548,47.700706,-122.40814,10.1467,,,,84.0,256.0,109.0,2004-09-29 23:04:15.736000000,26.729065
1634,2024-05-15 23:04:25.734999936,26.188898,47.700714,-122.40814,10.14774,,,,91.0,273.0,109.0,2004-09-29 23:04:25.734999936,26.06853
1635,2024-05-15 23:04:35.734999936,25.649982,47.700718,-122.408165,10.151216,29.394384,247.35312,265.4464,88.0,238.0,122.0,2004-09-29 23:04:35.734999936,25.54081
1636,2024-05-15 23:04:45.734999936,25.111067,47.70073,-122.408195,10.150068,29.394516,247.6711,265.77017,81.0,248.0,121.0,2004-09-29 23:04:45.734999936,25.000874
1637,2024-05-15 23:04:55.736000000,24.27275,47.700745,-122.40823,10.155044,29.39148,247.74272,265.87708,83.0,270.0,149.0,2004-09-29 23:04:55.736000000,24.163578
1638,2024-05-15 23:05:05.734999936,23.584131,47.70076,-122.408264,10.163029,29.385101,247.81119,266.0299,97.0,280.0,126.0,2004-09-29 23:05:05.734999936,23.486193
1639,2024-05-15 23:05:15.736000000,22.92545,47.70078,-122.40829,10.1844845,29.370516,247.81728,266.2449,81.0,251.0,101.0,2004-09-29 23:05:15.736000000,22.818316
1640,2024-05-15 23:05:25.734999936,22.156984,47.700794,-122.4083,10.19245,,,,100.0,312.0,112.0,2004-09-29 23:05:25.734999936,22.043736
