sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,dive_number,ctd_time,ctd_depth
28475,2045-01-03 23:48:23.974000000,12.35007,10.022035,-144.22755,27.57534,34.67879,203.04292,,,,699,2005-10-08 23:48:23.974000000,12.359562
28476,2045-01-03 23:48:37.256999936,10.938957,10.022033,-144.22757,27.58278,34.672306,203.02544,,,,699,2005-10-08 23:48:37.256999936,10.971253
28477,2045-01-03 23:48:48.088000000,9.808059,10.02203,-144.22758,27.596626,34.668587,202.98343,,,,699,2005-10-08 23:48:48.088000000,9.85381
28478,2045-01-03 23:48:58.086999936,8.717185,10.022029,-144.2276,27.60777,34.664112,202.9513,,,,699,2005-10-08 23:48:58.086999936,8.743265
28479,2045-01-03 23:49:08.619999872,7.4561687,10.022029,-144.22762,27.609365,34.670193,202.93906,,,,699,2005-10-08 23:49:08.619999872,7.478103
28480,2045-01-03 23:49:18.619999872,6.3652835,10.022032,-144.22762,27.611927,34.67274,202.9276,,,,699,2005-10-08 23:49:18.619999872,6.388254
28481,2045-01-03 23:49:28.619999872,5.3044167,10.022037,-144.22763,27.616232,34.671932,202.91415,,,,699,2005-10-08 23:49:28.619999872,5.3232408
28482,2045-01-03 23:49:38.619999872,4.243544,10.022044,-144.22765,27.617601,34.66091,202.92212,,,,699,2005-10-08 23:49:38.619999872,4.25511
28483,2045-01-03 23:49:48.563999872,3.04255,10.022056,-144.22766,27.626455,34.66503,202.88788,,,,699,2005-10-08 23:49:48.563999872,3.0634477
28484,2045-01-03 23:49:57.938000000,2.1518083,10.02207,-144.22766,27.632515,34.66221,202.87086,,,,699,2005-10-08 23:49:57.938000000,2.141592
28485,2045-01-03 23:50:08.618999936,1.2810792,10.022086,-144.22768,27.636665,34.66422,202.85474,,,,699,2005-10-08 23:50:08.618999936,1.225304
28486,2045-01-03 23:50:18.619999872,0.51043093,10.022105,-144.22768,27.63654,34.66798,202.85089,,,,699,2005-10-08 23:50:18.619999872,0.47844666
28487,2045-01-04 00:01:47.035000064,0.2301944,10.022123,-144.22801,26.793543,,,,,,700,2005-10-09 00:01:47.035000064,-0.3268004
28488,2045-01-04 00:01:57.032000128,0.2902451,10.022126,-144.22801,27.044939,,,,,,700,2005-10-09 00:01:57.032000128,-0.27621186
28489,2045-01-04 00:02:07.032000128,0.27022818,10.022132,-144.22803,26.919765,,,,,,700,2005-10-09 00:02:07.032000128,-0.31019813
28490,2045-01-04 00:02:17.032000128,0.2301944,10.022138,-144.22803,26.807987,,,,,,700,2005-10-09 00:02:17.032000128,-0.3588882
28491,2045-01-04 00:02:27.032999936,0.31026196,10.022143,-144.22804,26.766043,,,,,,700,2005-10-09 00:02:27.032999936,-0.28178695
28492,2045-01-04 00:02:37.032999936,0.36030418,10.022149,-144.22804,26.731016,,,,,,700,2005-10-09 00:02:37.032999936,-0.22877845
28493,2045-01-04 00:02:45.740999936,0.31026196,10.022155,-144.22806,26.973574,,,,,,700,2005-10-09 00:02:45.740999936,-0.27147055
28494,2045-01-04 00:02:55.737999872,0.38032106,10.022161,-144.22806,26.922138,,,,,,700,2005-10-09 00:02:55.737999872,-0.21004637
28495,2045-01-04 00:03:05.681999872,0.6405403,10.022166,-144.22807,26.879894,,,,,,700,2005-10-09 00:03:05.681999872,0.06267391
28496,2045-01-04 00:03:15.723000064,0.88074243,10.022172,-144.22807,26.847998,,,,,,700,2005-10-09 00:03:15.723000064,0.28654537
28497,2045-01-04 00:03:25.668999936,1.090919,10.022178,-144.22809,27.165405,,,,,,700,2005-10-09 00:03:25.668999936,0.49734813
28498,2045-01-04 00:03:35.782000128,1.5412967,10.022183,-144.22809,27.157381,,,,,,700,2005-10-09 00:03:35.782000128,0.9469882
28499,2045-01-04 00:03:45.727999872,2.261899,10.022189,-144.22809,27.165909,,,,,,700,2005-10-09 00:03:45.727999872,1.6676173
28500,2045-01-04 00:04:01.674000000,4.3736496,10.022199,-144.2281,27.479927,34.74077,203.29152,,,,700,2005-10-09 00:04:01.674000000,3.7793252
28501,2045-01-04 00:04:10.147000064,5.634684,10.022209,-144.2281,27.570665,34.68628,203.05002,,,,700,2005-10-09 00:04:10.147000064,5.1335206
28502,2045-01-04 00:04:19.912000000,6.555435,10.022218,-144.2281,27.606094,34.675697,202.94371,,,,700,2005-10-09 00:04:19.912000000,6.13972
28503,2045-01-04 00:04:28.029000064,7.4561653,10.022228,-144.2281,27.536335,34.701252,203.14775,,,,700,2005-10-09 00:04:28.029000064,7.04045
28504,2045-01-04 00:04:43.918999936,9.587878,10.022244,-144.2281,27.579948,34.69132,203.01326,,,,700,2005-10-09 00:04:43.918999936,9.169208
28505,2045-01-04 00:04:53.918999936,10.978984,10.0222645,-144.2281,27.584122,34.70188,202.9873,,,,700,2005-10-09 00:04:53.918999936,10.56924
28506,2045-01-04 00:05:03.918999936,12.37008,10.022282,-144.2281,27.578634,34.70279,203.0046,,,,700,2005-10-09 00:05:03.918999936,11.966387
28507,2045-01-04 00:05:13.920000128,13.711128,10.022301,-144.2281,27.576254,34.704685,203.01039,,,,700,2005-10-09 00:05:13.920000128,13.31049
28508,2045-01-04 00:05:23.918000000,15.04216,10.02232,-144.2281,27.563728,34.72122,203.03343,,,,700,2005-10-09 00:05:23.918000000,14.636188
28509,2045-01-04 00:05:33.918999936,16.443235,10.022339,-144.22812,27.557337,34.732372,203.0421,,,,700,2005-10-09 00:05:33.918999936,16.032742
28510,2045-01-04 00:05:43.918999936,17.754234,10.022358,-144.22812,27.549019,34.735462,203.06638,,,,700,2005-10-09 00:05:43.918999936,17.341496
28511,2045-01-04 00:05:53.302000000,18.865074,10.022376,-144.22813,27.544626,34.738106,203.07805,,,,700,2005-10-09 00:05:53.302000000,18.462143
28512,2045-01-04 00:06:03.918000000,20.386213,10.022394,-144.22815,27.54393,34.740105,203.0781,,,,700,2005-10-09 00:06:03.918000000,19.98865
28513,2045-01-04 00:06:13.918000000,21.75723,10.022412,-144.22816,27.536367,34.743954,203.099,,,,700,2005-10-09 00:06:13.918000000,21.359667
28514,2045-01-04 00:06:23.920000128,23.078203,10.0224285,-144.22818,27.53176,34.75006,203.10747,,,,700,2005-10-09 00:06:23.920000128,22.67451
28515,2045-01-04 00:06:33.918000000,24.499239,10.022443,-144.2282,27.525543,34.75291,203.125,,,,700,2005-10-09 00:06:33.918000000,24.100136
28516,2045-01-04 00:06:43.918999936,25.87023,10.022455,-144.22821,27.520004,34.749413,203.14752,,,,700,2005-10-09 00:06:43.918999936,25.474983
28517,2045-01-04 00:06:53.918999936,27.181168,10.022465,-144.22824,27.514915,34.746544,203.1678,,,,700,2005-10-09 00:06:53.918999936,26.784374
28518,2045-01-04 00:07:04.473000064,28.522118,10.022473,-144.22826,27.515099,34.744915,203.16905,,,,700,2005-10-09 00:07:04.473000064,28.119186
28519,2045-01-04 00:07:13.671999872,29.752983,10.022478,-144.22827,27.51349,34.74833,203.17055,,,,700,2005-10-09 00:07:13.671999872,29.365545
28520,2045-01-04 00:07:24.506000000,31.093918,10.022482,-144.2283,27.430052,34.791786,203.40044,,,,700,2005-10-09 00:07:24.506000000,30.716803
28521,2045-01-04 00:07:34.506999936,32.304752,10.022484,-144.22832,27.462065,34.7829,203.3033,,,,700,2005-10-09 00:07:34.506999936,31.926838
28522,2045-01-04 00:07:44.506000000,33.48556,10.022484,-144.22833,27.43799,34.79404,203.37126,,,,700,2005-10-09 00:07:44.506000000,33.110054
28523,2045-01-04 00:07:54.506000000,34.716396,10.022484,-144.22836,27.468765,34.782394,203.28143,,,,700,2005-10-09 00:07:54.506000000,34.34736
28524,2045-01-04 00:08:04.506999936,35.9072,10.022483,-144.22838,27.440094,34.79812,203.35954,,,,700,2005-10-09 00:08:04.506999936,35.534107
28525,2045-01-04 00:08:14.506999936,37.16804,10.022482,-144.2284,27.453588,34.78791,203.32597,,,,700,2005-10-09 00:08:14.506999936,36.798187
28526,2045-01-04 00:08:24.506999936,38.34882,10.022479,-144.22841,27.465872,34.775696,203.29875,,,,700,2005-10-09 00:08:24.506999936,37.978157
28527,2045-01-04 00:08:34.506000000,39.609646,10.022476,-144.22844,27.478153,34.766373,203.26825,,,,700,2005-10-09 00:08:34.506000000,39.23898
28528,2045-01-04 00:08:44.506999936,40.770397,10.022472,-144.22845,27.490479,34.756035,203.23877,,,,700,2005-10-09 00:08:44.506999936,40.398113
28529,2045-01-04 00:08:54.506000000,42.011196,10.022469,-144.22847,27.503775,34.7446,203.2073,,,,700,2005-10-09 00:08:54.506000000,41.638103
28530,2045-01-04 00:09:04.506000000,43.121906,10.022463,-144.22849,27.50507,34.74237,203.2055,,,,700,2005-10-09 00:09:04.506000000,42.746395
28531,2045-01-04 00:09:14.506000000,44.46275,10.022457,-144.2285,27.50012,34.74479,203.21931,,,,700,2005-10-09 00:09:14.506000000,44.08966
28532,2045-01-04 00:09:24.506000000,45.613472,10.02245,-144.2285,27.500856,34.74599,203.21548,,,,700,2005-10-09 00:09:24.506000000,45.238766
28533,2045-01-04 00:09:34.506000000,46.844234,10.022443,-144.22852,27.459421,34.763374,203.33443,,,,700,2005-10-09 00:09:34.506000000,46.47195
28534,2045-01-04 00:09:44.505000064,48.054977,10.022436,-144.22853,27.493517,34.74757,203.23825,,,,700,2005-10-09 00:09:44.505000064,47.68027
28535,2045-01-04 00:09:54.506999936,49.305737,10.0224285,-144.22853,27.501976,34.744495,203.21344,,,,700,2005-10-09 00:09:54.506999936,48.932644
28536,2045-01-04 00:10:04.506000000,50.50646,10.022421,-144.22855,27.406202,34.793133,203.4789,,,,700,2005-10-09 00:10:04.506000000,50.135796
28537,2045-01-04 00:10:29.681999872,53.63831,10.022408,-144.22856,27.499949,34.73749,203.22821,,,,700,2005-10-09 00:10:29.681999872,53.254818
28538,2045-01-04 00:10:49.681999872,56.319855,10.022395,-144.22859,27.502192,34.733833,203.22487,,,,700,2005-10-09 00:10:49.681999872,55.933994
28539,2045-01-04 00:11:09.684999936,58.781246,10.022396,-144.22864,27.480173,34.73915,203.29253,,,,700,2005-10-09 00:11:09.684999936,58.39302
28540,2045-01-04 00:11:30.387000064,61.16256,10.022411,-144.22867,27.095417,35.002605,204.28552,,,,700,2005-10-09 00:11:30.387000064,60.77749
28541,2045-01-04 00:11:49.681999872,63.333736,10.022438,-144.2287,26.652643,35.302868,205.44356,,,,700,2005-10-09 00:11:49.681999872,62.95104
28542,2045-01-04 00:12:09.681999872,65.534904,10.022469,-144.22873,26.55913,35.3444,205.71523,,,,700,2005-10-09 00:12:09.681999872,65.1724
28543,2045-01-04 00:12:29.683000064,67.746056,10.022499,-144.22876,26.563963,35.27506,205.7792,,,,700,2005-10-09 00:12:29.683000064,67.386024
28544,2045-01-04 00:12:49.681999872,69.89715,10.022527,-144.22879,26.543798,35.212845,205.92062,,,,700,2005-10-09 00:12:49.681999872,69.53548
28545,2045-01-04 00:13:09.681999872,71.84812,10.022552,-144.22884,26.511679,35.16072,206.09149,,,,700,2005-10-09 00:13:09.681999872,71.487274
28546,2045-01-04 00:13:29.681999872,73.749054,10.0225725,-144.22887,26.484215,35.116604,206.23724,,,,700,2005-10-09 00:13:29.681999872,73.387375
28547,2045-01-04 00:13:49.681999872,75.900085,10.02259,-144.22891,26.450918,35.08345,206.39044,,,,700,2005-10-09 00:13:49.681999872,75.540886
28548,2045-01-04 00:14:09.683000064,78.02109,10.022602,-144.22894,26.383297,35.105865,206.5973,,,,700,2005-10-09 00:14:09.683000064,77.66188
28549,2045-01-04 00:14:29.681999872,80.042015,10.022612,-144.22899,24.271591,,,,,,700,2005-10-09 00:14:29.681999872,79.67135
28550,2045-01-04 00:14:50.802000000,81.95287,10.022622,-144.229,20.061277,,,,,,700,2005-10-09 00:14:50.802000000,81.562294
28551,2045-01-04 00:15:09.004000000,83.503555,10.022634,-144.22902,19.349403,,,,,,700,2005-10-09 00:15:09.004000000,83.12564
28552,2045-01-04 00:15:31.270000000,85.52444,10.022645,-144.22903,18.208094,,,,,,700,2005-10-09 00:15:31.270000000,85.15215
28553,2045-01-04 00:15:51.269000064,87.16513,10.022657,-144.22905,17.789124,,,,,,700,2005-10-09 00:15:51.269000064,86.797714
28554,2045-01-04 00:16:11.270000000,88.90585,10.022669,-144.22906,17.326515,,,,,,700,2005-10-09 00:16:11.270000000,88.536
28555,2045-01-04 00:16:31.270000000,90.416466,10.02268,-144.22908,16.737019,,,,,,700,2005-10-09 00:16:31.270000000,90.046616
28556,2045-01-04 00:16:51.270999936,92.027115,10.022692,-144.2291,16.10208,,,,,,700,2005-10-09 00:16:51.270999936,91.65483
28557,2045-01-04 00:17:11.270999936,93.54771,10.022703,-144.22911,15.582686,,,,,,700,2005-10-09 00:17:11.270999936,93.181114
28558,2045-01-04 00:17:31.270000000,95.05829,10.022716,-144.22913,15.147065,,,,,,700,2005-10-09 00:17:31.270000000,94.69251
28559,2045-01-04 00:17:51.270999936,96.62888,10.022727,-144.22914,14.558465,,,,,,700,2005-10-09 00:17:51.270999936,96.26311
28560,2045-01-04 00:18:11.270999936,97.859344,10.022738,-144.22916,14.408906,,,,,,700,2005-10-09 00:18:11.270999936,97.49193
28561,2045-01-04 00:18:32.211999872,99.30987,10.02275,-144.22917,14.213639,,,,,,700,2005-10-09 00:18:32.211999872,98.93195
28562,2045-01-04 00:18:52.211999872,100.61034,10.022762,-144.22919,14.143152,,,,,,700,2005-10-09 00:18:52.211999872,100.235634
28563,2045-01-04 00:19:12.211999872,102.13087,10.022774,-144.2292,14.136658,,,,,,700,2005-10-09 00:19:12.211999872,101.75858
28564,2045-01-04 00:19:32.211999872,103.611374,10.022785,-144.22922,14.141373,,,,,,700,2005-10-09 00:19:32.211999872,103.2399
28565,2045-01-04 00:19:52.211999872,105.18191,10.022797,-144.22923,14.126088,,,,,,700,2005-10-09 00:19:52.211999872,104.81124
28566,2045-01-04 00:20:12.211999872,106.60237,10.022808,-144.22925,14.087763,,,,,,700,2005-10-09 00:20:12.211999872,106.234146
28567,2045-01-04 00:20:32.210000000,108.06284,10.02282,-144.22926,13.90897,,,,,,700,2005-10-09 00:20:32.210000000,107.6938
28568,2045-01-04 00:20:52.624000128,109.43327,10.022832,-144.22928,13.789203,,,,,,700,2005-10-09 00:20:52.624000128,109.06099
28569,2045-01-04 00:21:12.624000128,110.59363,10.022843,-144.2293,13.492017,,,,,,700,2005-10-09 00:21:12.624000128,110.22459
28570,2045-01-04 00:21:36.681999872,112.094086,10.022857,-144.22931,13.275501,,,,,,700,2005-10-09 00:21:36.681999872,111.72099
28571,2045-01-04 00:21:56.681999872,113.34445,10.022869,-144.22932,13.221126,,,,,,700,2005-10-09 00:21:56.681999872,112.97786
28572,2045-01-04 00:22:16.683000064,114.624825,10.022881,-144.22934,13.150892,,,,,,700,2005-10-09 00:22:16.683000064,114.25741
28573,2045-01-04 00:22:36.683000064,115.92519,10.022892,-144.22935,13.066568,,,,,,700,2005-10-09 00:22:36.683000064,115.55941
28574,2045-01-04 00:22:56.681999872,117.23556,10.022903,-144.22937,13.028998,,,,,,700,2005-10-09 00:22:56.681999872,116.87059
28575,2045-01-04 00:23:16.681999872,118.60593,10.022915,-144.22939,12.991601,,,,,,700,2005-10-09 00:23:16.681999872,118.236885
28576,2045-01-04 00:23:36.681999872,120.006294,10.022927,-144.2294,12.967701,,,,,,700,2005-10-09 00:23:36.681999872,119.639694
28577,2045-01-04 00:23:56.681999872,121.47667,10.022939,-144.22942,12.950863,,,,,,700,2005-10-09 00:23:56.681999872,121.11171
28578,2045-01-04 00:24:16.683000064,122.937035,10.02295,-144.22943,12.949557,,,,,,700,2005-10-09 00:24:16.683000064,122.56962
28579,2045-01-04 00:24:36.683000064,124.257355,10.022962,-144.22945,12.929907,,,,,,700,2005-10-09 00:24:36.683000064,123.887505
28580,2045-01-04 00:24:56.681999872,125.63768,10.022973,-144.22946,12.904932,,,,,,700,2005-10-09 00:24:56.681999872,125.26701
28581,2045-01-04 00:25:16.683000064,126.87797,10.0229845,-144.22948,12.8886,,,,,,700,2005-10-09 00:25:16.683000064,126.509735
28582,2045-01-04 00:25:36.683000064,128.26828,10.022997,-144.22949,12.876036,,,,,,700,2005-10-09 00:25:36.683000064,127.90331
28583,2045-01-04 00:25:56.683000064,129.56856,10.023008,-144.2295,12.869102,,,,,,700,2005-10-09 00:25:56.683000064,129.20277
28584,2045-01-04 00:26:16.683000064,131.02887,10.02302,-144.22952,12.874349,,,,,,700,2005-10-09 00:26:16.683000064,130.66226
28585,2045-01-04 00:26:36.683000064,132.25911,10.023031,-144.22954,12.877871,,,,,,700,2005-10-09 00:26:36.683000064,131.89415
28586,2045-01-04 00:26:56.683000064,133.66939,10.023043,-144.22955,12.862582,,,,,,700,2005-10-09 00:26:56.683000064,133.3036
28587,2045-01-04 00:27:16.683000064,134.8296,10.023054,-144.22957,12.819991,,,,,,700,2005-10-09 00:27:16.683000064,134.46301
28588,2045-01-04 00:27:36.684999936,136.01984,10.023066,-144.22957,12.728784,,,,,,700,2005-10-09 00:27:36.684999936,135.64998
28589,2045-01-04 00:28:03.032999936,137.50009,10.02308,-144.2296,12.60299,,,,,,700,2005-10-09 00:28:03.032999936,137.12299
28590,2045-01-04 00:28:23.032999936,138.6803,10.023093,-144.22961,12.586313,,,,,,700,2005-10-09 00:28:23.032999936,138.30399
28591,2045-01-04 00:28:43.035000064,139.8505,10.023105,-144.22963,12.571894,,,,,,700,2005-10-09 00:28:43.035000064,139.4766
28592,2045-01-04 00:29:03.997999872,141.00067,10.023116,-144.22964,12.543189,,,,,,700,2005-10-09 00:29:03.997999872,140.62758
28593,2045-01-04 00:29:23.033999872,142.17085,10.023128,-144.22966,12.505414,,,,,,700,2005-10-09 00:29:23.033999872,141.80836
28594,2045-01-04 00:29:43.032999936,143.37103,10.023139,-144.22968,12.462781,,,,,,700,2005-10-09 00:29:43.032999936,143.01431
28595,2045-01-04 00:30:03.032999936,144.5012,10.02315,-144.22969,12.387735,,,,,,700,2005-10-09 00:30:03.032999936,144.142
28596,2045-01-04 00:30:23.033999872,145.73137,10.023163,-144.2297,12.321037,,,,,,700,2005-10-09 00:30:23.033999872,145.37631
28597,2045-01-04 00:30:43.032999936,146.93153,10.023174,-144.22972,12.268033,,,,,,700,2005-10-09 00:30:43.032999936,146.57564
28598,2045-01-04 00:31:03.032999936,148.17168,10.023186,-144.22974,12.239159,,,,,,700,2005-10-09 00:31:03.032999936,147.81413
28599,2045-01-04 00:31:23.032999936,149.41183,10.023197,-144.22974,12.245635,,,,,,700,2005-10-09 00:31:23.032999936,149.05678
28600,2045-01-04 00:31:43.032999936,150.69197,10.023209,-144.22975,12.258713,,,,,,700,2005-10-09 00:31:43.032999936,150.33942
28601,2045-01-04 00:32:03.033999872,152.02213,10.02322,-144.22977,12.232945,,,,,,700,2005-10-09 00:32:03.033999872,151.6679
28602,2045-01-04 00:32:24.506000000,153.36226,10.023232,-144.22978,12.148529,,,,,,700,2005-10-09 00:32:24.506000000,152.9973
28603,2045-01-04 00:32:44.859999872,154.58237,10.023245,-144.2298,12.121992,,,,,,700,2005-10-09 00:32:44.859999872,154.21658
28604,2045-01-04 00:33:06.032999936,155.9825,10.023256,-144.22981,12.097667,,,,,,700,2005-10-09 00:33:06.032999936,155.61345
28605,2045-01-04 00:33:26.032999936,157.16258,10.023269,-144.22983,12.080945,,,,,,700,2005-10-09 00:33:26.032999936,156.80092
28606,2045-01-04 00:33:46.032999936,158.4827,10.02328,-144.22984,12.076009,,,,,,700,2005-10-09 00:33:46.032999936,158.12514
28607,2045-01-04 00:34:06.032999936,159.91278,10.023292,-144.22986,12.062115,,,,,,700,2005-10-09 00:34:06.032999936,159.55276
28608,2045-01-04 00:34:26.032999936,161.23286,10.023303,-144.22987,12.083874,,,,,,700,2005-10-09 00:34:26.032999936,160.87532
28609,2045-01-04 00:34:46.032999936,162.61295,10.023314,-144.22989,12.097804,,,,,,700,2005-10-09 00:34:46.032999936,162.25623
28610,2045-01-04 00:35:06.032999936,163.99301,10.023327,-144.2299,12.107307,,,,,,700,2005-10-09 00:35:06.032999936,163.63547
28611,2045-01-04 00:35:26.033999872,165.24307,10.023338,-144.22992,12.077348,,,,,,700,2005-10-09 00:35:26.033999872,164.88635
28612,2045-01-04 00:35:46.032999936,166.56311,10.02335,-144.22993,12.065381,,,,,,700,2005-10-09 00:35:46.032999936,166.20557
28613,2045-01-04 00:36:06.032999936,167.91316,10.023361,-144.22995,11.982817,,,,,,700,2005-10-09 00:36:06.032999936,167.5581
28614,2045-01-04 00:36:26.033999872,169.22319,10.023373,-144.22997,11.888537,,,,,,700,2005-10-09 00:36:26.033999872,168.86316
28615,2045-01-04 00:36:46.033999872,170.5032,10.023384,-144.22998,11.853496,,,,,,700,2005-10-09 00:36:46.033999872,170.14401
28616,2045-01-04 00:37:06.036000000,171.78322,10.023396,-144.23,11.812221,,,,,,700,2005-10-09 00:37:06.036000000,171.42485
28617,2045-01-04 00:37:26.032999936,173.04323,10.023408,-144.23001,11.783461,,,,,,700,2005-10-09 00:37:26.032999936,172.68155
28618,2045-01-04 00:37:46.032999936,174.21323,10.023419,-144.23003,11.758602,,,,,,700,2005-10-09 00:37:46.032999936,173.85402
28619,2045-01-04 00:38:06.032999936,175.61322,10.023431,-144.23004,11.77046,,,,,,700,2005-10-09 00:38:06.032999936,175.2565
28620,2045-01-04 00:38:26.032999936,176.8032,10.023442,-144.23006,11.699101,,,,,,700,2005-10-09 00:38:26.032999936,176.44649
28621,2045-01-04 00:38:46.035000064,178.28317,10.023454,-144.23007,11.67754,,,,,,700,2005-10-09 00:38:46.035000064,177.92894
