sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
1397,2024-05-31 20:30:45.236000000,16.659105,47.518803,-122.48252,10.42866,29.539648,248.67657,261.8046,323.0,102.0,106.0,2004-10-15 20:30:45.236000000,4.6502423
1398,2024-05-31 20:30:50.269000064,17.687155,47.518826,-122.48253,10.374975,29.56069,247.50348,260.1759,269.0,97.0,107.0,2004-10-15 20:30:50.269000064,5.680388
1399,2024-05-31 20:30:55.243000064,18.805027,47.51885,-122.48253,10.371006,29.563225,246.06302,258.90417,357.0,104.0,105.0,2004-10-15 20:30:55.243000064,6.801782
1400,2024-05-31 20:31:00.266999936,19.633446,47.51887,-122.48254,10.366768,29.56598,244.71277,257.71436,282.0,100.0,100.0,2004-10-15 20:31:00.266999936,7.624583
1401,2024-05-31 20:31:05.236999936,20.621555,47.518898,-122.48254,10.364485,29.568476,243.51315,256.5521,283.0,98.0,94.0,2004-10-15 20:31:05.236999936,8.609916
1402,2024-05-31 20:31:10.269000064,21.719452,47.51892,-122.482544,10.331066,29.582703,242.51675,255.28673,310.0,99.0,99.0,2004-10-15 20:31:10.269000064,9.716207
1403,2024-05-31 20:31:16.075000064,22.727512,47.518944,-122.48255,10.323857,29.585909,241.18001,254.11365,279.0,101.0,92.0,2004-10-15 20:31:16.075000064,10.7263975
1404,2024-05-31 20:31:20.492000128,23.555916,47.518967,-122.48256,10.323887,29.58565,240.11868,253.12517,668.0,132.0,101.0,2004-10-15 20:31:20.492000128,11.552671
1405,2024-05-31 20:31:26.075000064,24.633835,47.51899,-122.48257,10.308439,29.5923,239.07024,251.95422,275.0,99.0,89.0,2004-10-15 20:31:26.075000064,12.629883
1406,2024-05-31 20:31:30.764000000,25.412327,47.519016,-122.48258,10.298266,29.598768,238.22664,251.0738,277.0,96.0,90.0,2004-10-15 20:31:30.764000000,13.40979
1407,2024-05-31 20:31:35.921999872,26.260681,47.519035,-122.48259,10.297883,29.599775,237.2017,250.13934,357.0,104.0,100.0,2004-10-15 20:31:35.921999872,14.257436
1408,2024-05-31 20:31:40.960000000,27.248758,47.51906,-122.4826,10.296377,29.600342,236.31084,249.29504,353.0,102.0,104.0,2004-10-15 20:31:40.960000000,15.244807
1409,2024-05-31 20:31:45.937000064,28.176949,47.51908,-122.48261,10.295989,29.600796,235.52823,248.50151,278.0,100.0,100.0,2004-10-15 20:31:45.937000064,16.172997
1410,2024-05-31 20:31:50.910000128,29.095154,47.519104,-122.48263,10.294141,29.601969,234.87701,247.84724,289.0,101.0,95.0,2004-10-15 20:31:50.910000128,17.090498
1411,2024-05-31 20:31:55.928000000,30.003376,47.519123,-122.482635,10.28777,29.604753,234.25029,247.1308,373.0,106.0,89.0,2004-10-15 20:31:55.928000000,18.000132
1412,2024-05-31 20:32:00.920000128,30.831749,47.519146,-122.48265,10.272903,29.611052,233.81706,246.56421,330.0,102.0,97.0,2004-10-15 20:32:00.920000128,18.827093
1413,2024-05-31 20:32:05.943000064,31.779884,47.519165,-122.482666,10.269854,29.616135,233.3676,246.15094,336.0,101.0,93.0,2004-10-15 20:32:05.943000064,19.771719
1414,2024-05-31 20:32:13.026000000,33.047386,47.51919,-122.48268,10.262974,29.620918,232.59766,245.38783,443.0,112.0,94.0,2004-10-15 20:32:13.026000000,21.040617
1415,2024-05-31 20:32:23.844000128,34.873768,47.51923,-122.482704,10.249553,29.629057,231.51407,244.29686,303.0,102.0,88.0,2004-10-15 20:32:23.844000128,22.87194
1416,2024-05-31 20:32:33.844000128,36.54045,47.51927,-122.48274,10.240483,29.63503,230.60373,243.41458,357.0,105.0,89.0,2004-10-15 20:32:33.844000128,24.538626
1417,2024-05-31 20:32:43.844000128,38.326885,47.51931,-122.48277,10.239225,29.63592,229.68767,242.52911,326.0,103.0,91.0,2004-10-15 20:32:43.844000128,26.320118
1418,2024-05-31 20:32:53.844000128,40.033463,47.519344,-122.48281,10.239249,29.635614,229.06378,241.91292,369.0,114.0,91.0,2004-10-15 20:32:53.844000128,28.0281
1419,2024-05-31 20:33:03.845000064,41.92964,47.51938,-122.48285,10.238249,29.63637,228.41402,241.23671,411.0,108.0,94.0,2004-10-15 20:33:03.845000064,29.928526
1420,2024-05-31 20:33:13.846000000,43.436592,47.519413,-122.48289,10.23014,29.641518,228.12187,240.86946,309.0,104.0,91.0,2004-10-15 20:33:13.846000000,31.431934
1421,2024-05-31 20:33:23.844000128,45.18305,47.519447,-122.482925,10.221326,29.647757,227.79971,240.50858,387.0,109.0,101.0,2004-10-15 20:33:23.844000128,33.17279
1422,2024-05-31 20:33:33.844000128,46.81971,47.51948,-122.48296,10.220306,29.647884,227.41286,240.15213,510.0,114.0,94.0,2004-10-15 20:33:33.844000128,34.813644
1423,2024-05-31 20:33:43.844000128,48.58609,47.519516,-122.48301,10.215935,29.651646,226.9797,239.70781,332.0,106.0,90.0,2004-10-15 20:33:43.844000128,36.582848
1424,2024-05-31 20:33:53.844000128,50.272625,47.519547,-122.48305,10.222414,29.647472,226.58572,239.3908,380.0,105.0,93.0,2004-10-15 20:33:53.844000128,38.265858
1425,2024-05-31 20:34:03.844000128,51.989082,47.51958,-122.483086,10.222783,29.646965,226.30025,239.1215,575.0,143.0,93.0,2004-10-15 20:34:03.844000128,39.98725
1426,2024-05-31 20:34:13.844000128,53.57579,47.519608,-122.48313,10.222137,29.647802,226.15062,238.94962,362.0,108.0,89.0,2004-10-15 20:34:13.844000128,41.569023
1427,2024-05-31 20:34:23.844000128,55.202408,47.519634,-122.48318,10.220462,29.64801,225.92017,238.73192,330.0,105.0,84.0,2004-10-15 20:34:23.844000128,43.19775
1428,2024-05-31 20:34:33.844000128,56.868927,47.519657,-122.483215,10.2217,29.648556,225.73564,238.55525,307.0,104.0,86.0,2004-10-15 20:34:33.844000128,44.86427
1429,2024-05-31 20:34:47.283999872,59.223984,47.519684,-122.48327,10.223187,29.647915,225.39072,238.18182,432.0,115.0,96.0,2004-10-15 20:34:47.283999872,47.24932
1430,2024-05-31 20:34:58.075000064,60.660957,47.51971,-122.48332,10.222346,29.648579,225.53699,238.3178,291.0,102.0,88.0,2004-10-15 20:34:58.075000064,48.72567
1431,2024-05-31 20:35:08.078000128,61.958214,47.519733,-122.48336,10.207368,29.657736,225.5818,238.24768,484.0,112.0,90.0,2004-10-15 20:35:08.078000128,50.029495
1432,2024-05-31 20:35:18.076000000,63.18561,47.519756,-122.4834,10.200834,29.662437,225.42465,238.12988,410.0,111.0,87.0,2004-10-15 20:35:18.076000000,51.261864
1433,2024-05-31 20:35:28.076999936,64.23338,47.51978,-122.483444,10.198611,29.664034,225.19371,237.92503,309.0,102.0,82.0,2004-10-15 20:35:28.076999936,52.30137
1434,2024-05-31 20:35:38.076000000,65.380936,47.519802,-122.48348,10.200733,29.662937,224.89047,237.69115,303.0,103.0,86.0,2004-10-15 20:35:38.076000000,53.451393
1435,2024-05-31 20:35:48.078000128,66.269035,47.519825,-122.48352,10.198297,29.664923,224.75197,237.49106,462.0,115.0,87.0,2004-10-15 20:35:48.078000128,54.34032
1436,2024-05-31 20:35:58.078000128,67.316795,47.519848,-122.48356,10.196061,29.666826,224.53976,237.26851,377.0,106.0,87.0,2004-10-15 20:35:58.078000128,55.384785
1437,2024-05-31 20:36:08.076999936,68.25478,47.51987,-122.483604,10.196158,29.666552,224.41808,237.16248,304.0,103.0,81.0,2004-10-15 20:36:08.076999936,56.315426
1438,2024-05-31 20:36:18.073999872,69.30253,47.519894,-122.48364,10.197151,29.665995,224.25284,237.0267,302.0,104.0,76.0,2004-10-15 20:36:18.073999872,57.368877
1439,2024-05-31 20:36:28.078000128,70.28042,47.51992,-122.48368,10.198024,29.665026,224.12549,236.89484,310.0,106.0,80.0,2004-10-15 20:36:28.078000128,58.34923
1440,2024-05-31 20:36:38.073999872,71.36807,47.519943,-122.48373,10.196272,29.666359,224.0383,236.80083,347.0,110.0,89.0,2004-10-15 20:36:38.073999872,59.43935
1441,2024-05-31 20:36:48.076999936,72.42578,47.519966,-122.483765,10.196125,29.666624,223.97397,236.73486,346.0,106.0,79.0,2004-10-15 20:36:48.076999936,60.497887
1442,2024-05-31 20:37:01.882999936,73.72296,47.519997,-122.48381,10.19613,29.666655,223.63707,236.38258,363.0,104.0,86.0,2004-10-15 20:37:01.882999936,61.79177
1443,2024-05-31 20:37:10.249000064,74.46135,47.520023,-122.48386,10.196106,29.66695,223.80603,236.56636,539.0,125.0,94.0,2004-10-15 20:37:10.249000064,62.52525
1444,2024-05-31 20:37:21.073999872,75.539,47.520042,-122.483894,10.195338,29.667519,223.67447,236.43767,343.0,106.0,78.0,2004-10-15 20:37:21.073999872,63.60617
1445,2024-05-31 20:37:31.073999872,76.57673,47.52007,-122.48394,10.195194,29.666685,223.72105,236.48419,298.0,102.0,82.0,2004-10-15 20:37:31.073999872,64.64063
1446,2024-05-31 20:37:41.076000000,77.54461,47.520096,-122.48398,10.195942,29.66591,223.63126,236.39386,342.0,106.0,84.0,2004-10-15 20:37:41.076000000,65.61096
1447,2024-05-31 20:37:51.078000128,78.52246,47.52012,-122.484024,10.195156,29.667053,223.5529,236.30545,343.0,101.0,76.0,2004-10-15 20:37:51.078000128,66.59127
1448,2024-05-31 20:38:03.272000128,79.59011,47.52014,-122.48405,10.195177,,,,381.0,109.0,84.0,2004-10-15 20:38:03.272000128,67.6672
1449,2024-05-31 20:38:09.809000064,79.96928,47.520164,-122.48405,10.195198,,,,347.0,106.0,85.0,2004-10-15 20:38:09.809000064,68.10806
1450,2024-05-31 20:38:19.822999936,80.44822,47.52018,-122.484055,10.195776,,,,347.0,105.0,86.0,2004-10-15 20:38:19.822999936,68.613556
1451,2024-05-31 20:38:29.772000128,80.897224,47.520203,-122.48406,10.195948,,,,348.0,114.0,88.0,2004-10-15 20:38:29.772000128,69.05333
1452,2024-05-31 20:38:39.828000128,81.396126,47.520214,-122.48406,10.195948,,,,470.0,111.0,84.0,2004-10-15 20:38:39.828000128,69.57078
1453,2024-05-31 20:38:49.766000000,81.725395,47.520214,-122.48406,10.1961355,,,,383.0,113.0,96.0,2004-10-15 20:38:49.766000000,69.86238
1454,2024-05-31 20:38:59.773999872,82.084595,47.520226,-122.48406,10.196141,,,,333.0,104.0,80.0,2004-10-15 20:38:59.773999872,70.22882
1455,2024-05-31 20:39:09.802000000,82.51365,47.520237,-122.48407,10.196512,,,,313.0,105.0,83.0,2004-10-15 20:39:09.802000000,70.652435
1456,2024-05-31 20:39:19.836999936,82.90279,47.520237,-122.48407,10.195913,,,,352.0,111.0,89.0,2004-10-15 20:39:19.836999936,71.033485
1457,2024-05-31 20:39:29.866000000,83.14225,47.520237,-122.48407,10.195582,,,,360.0,109.0,81.0,2004-10-15 20:39:29.866000000,71.279236
1458,2024-05-31 20:39:39.805000064,83.41165,47.520237,-122.48407,10.196535,,,,432.0,108.0,85.0,2004-10-15 20:39:39.805000064,71.54146
1459,2024-05-31 20:39:49.812000000,83.661095,47.520237,-122.48407,10.196107,,,,305.0,103.0,79.0,2004-10-15 20:39:49.812000000,71.76624
1460,2024-05-31 20:39:59.724999936,83.80079,47.520237,-122.48407,10.195763,,,,381.0,108.0,78.0,2004-10-15 20:39:59.724999936,71.924355
1461,2024-05-31 20:40:15.085000064,83.9305,47.520237,-122.48407,10.196547,,,,347.0,113.0,94.0,2004-10-15 20:40:15.085000064,72.21416
1462,2024-05-31 20:40:23.417000064,83.42163,47.520245,-122.48407,10.196925,,,,557.0,132.0,92.0,2004-10-15 20:40:23.417000064,71.984764
1463,2024-05-31 20:40:33.086000000,82.92274,47.520264,-122.48408,10.197131,,,,408.0,121.0,93.0,2004-10-15 20:40:33.086000000,71.45639
1464,2024-05-31 20:40:41.711999872,82.48371,47.520283,-122.48408,10.198068,,,,345.0,115.0,85.0,2004-10-15 20:40:41.711999872,71.01839
1465,2024-05-31 20:40:49.792000000,81.98482,47.5203,-122.484085,10.197677,,,,382.0,113.0,82.0,2004-10-15 20:40:49.792000000,70.53274
1466,2024-05-31 20:40:59.851000064,81.02694,47.52032,-122.484085,10.198246,,,,395.0,111.0,118.0,2004-10-15 20:40:59.851000064,69.55956
1467,2024-05-31 20:41:09.754000000,80.14888,47.520344,-122.48409,10.197636,,,,348.0,107.0,84.0,2004-10-15 20:41:09.754000000,68.65998
1468,2024-05-31 20:41:19.770000000,79.0513,47.520367,-122.4841,10.197024,,,,421.0,108.0,84.0,2004-10-15 20:41:19.770000000,67.55417
1469,2024-05-31 20:41:29.765000064,77.94373,47.520386,-122.4841,10.195313,,,,465.0,110.0,84.0,2004-10-15 20:41:29.765000064,66.451744
1470,2024-05-31 20:41:39.752000128,76.915985,47.52041,-122.48411,10.195372,,,,292.0,101.0,86.0,2004-10-15 20:41:39.752000128,65.43325
1471,2024-05-31 20:41:49.729000064,75.74854,47.52043,-122.484116,10.195537,,,,385.0,108.0,81.0,2004-10-15 20:41:49.729000064,64.25244
1472,2024-05-31 20:41:59.740000000,74.41146,47.52045,-122.48412,10.194378,,,,336.0,102.0,78.0,2004-10-15 20:41:59.740000000,62.913296
1473,2024-05-31 20:42:09.841000064,72.89476,47.520473,-122.48412,10.19443,,,,437.0,112.0,79.0,2004-10-15 20:42:09.841000064,61.40277
1474,2024-05-31 20:42:25.365000064,70.49995,47.520508,-122.48417,10.195181,29.666557,222.68152,235.46861,423.0,116.0,83.0,2004-10-15 20:42:25.365000064,58.99044
1475,2024-05-31 20:42:36.194000000,68.75371,47.520546,-122.48423,10.194573,29.667194,222.90913,235.69934,366.0,107.0,91.0,2004-10-15 20:42:36.194000000,57.222492
1476,2024-05-31 20:42:46.194000000,67.22699,47.520576,-122.48428,10.194454,29.666796,222.93619,235.72179,401.0,111.0,87.0,2004-10-15 20:42:46.194000000,55.698875
1477,2024-05-31 20:42:56.194999936,65.540596,47.5206,-122.48434,10.2024975,29.661854,222.85655,235.7264,323.0,106.0,81.0,2004-10-15 20:42:56.194999936,54.018692
1478,2024-05-31 20:43:06.194000000,63.963955,47.520622,-122.48439,10.202111,29.661524,222.9037,235.71567,319.0,104.0,91.0,2004-10-15 20:43:06.194000000,52.43481
1479,2024-05-31 20:43:16.081000064,62.1079,47.52064,-122.48444,10.210038,29.65675,222.89624,235.75876,314.0,104.0,83.0,2004-10-15 20:43:16.081000064,50.583923
1480,2024-05-31 20:43:26.194000000,60.27178,47.520657,-122.48449,10.205394,29.659742,223.19427,235.98538,349.0,109.0,92.0,2004-10-15 20:43:26.194000000,48.776703
1481,2024-05-31 20:43:36.194999936,58.47556,47.520668,-122.48454,10.212161,29.655231,223.19757,236.07463,350.0,106.0,85.0,2004-10-15 20:43:36.194999936,46.963985
1482,2024-05-31 20:43:46.194000000,56.649387,47.520683,-122.4846,10.215793,29.652994,223.28113,236.16634,288.0,104.0,80.0,2004-10-15 20:43:46.194000000,45.14607
1483,2024-05-31 20:43:56.194000000,54.813217,47.5207,-122.48465,10.215621,29.652678,223.47,236.32468,319.0,104.0,98.0,2004-10-15 20:43:56.194000000,43.30887
1484,2024-05-31 20:44:06.194000000,53.116745,47.52071,-122.4847,10.22011,29.649813,223.5475,236.43588,357.0,106.0,93.0,2004-10-15 20:44:06.194000000,41.609303
1485,2024-05-31 20:44:16.193000064,51.39032,47.52072,-122.48475,10.222602,29.647402,223.67934,236.5596,285.0,104.0,81.0,2004-10-15 20:44:16.193000064,39.884937
1486,2024-05-31 20:44:26.194000000,49.454308,47.520737,-122.4848,10.227021,29.64469,223.81033,236.7413,296.0,103.0,80.0,2004-10-15 20:44:26.194000000,37.954082
1487,2024-05-31 20:44:36.194999936,47.717873,47.520752,-122.484856,10.229907,29.642977,223.93741,236.85718,322.0,99.0,83.0,2004-10-15 20:44:36.194999936,36.21249
1488,2024-05-31 20:44:46.194999936,45.97144,47.520767,-122.48491,10.234571,29.639378,224.03258,236.97601,299.0,102.0,89.0,2004-10-15 20:44:46.194999936,34.46812
1489,2024-05-31 20:44:56.193000064,44.085278,47.520782,-122.48496,10.239274,29.635914,224.23572,237.18135,286.0,100.0,82.0,2004-10-15 20:44:56.193000064,32.578865
1490,2024-05-31 20:45:06.193000064,42.41865,47.5208,-122.485016,10.240744,29.635263,224.35698,237.2801,301.0,102.0,91.0,2004-10-15 20:45:06.193000064,30.911211
1491,2024-05-31 20:45:16.193000064,40.682156,47.52082,-122.48507,10.243241,29.633871,224.5791,237.52419,324.0,104.0,92.0,2004-10-15 20:45:16.193000064,29.177809
1492,2024-05-31 20:45:24.270000000,39.324886,47.520836,-122.48512,10.244529,29.632849,224.66855,237.60197,451.0,123.0,89.0,2004-10-15 20:45:24.270000000,27.820536
1493,2024-05-31 20:45:36.193000064,37.4686,47.52085,-122.48517,10.245626,29.632648,224.7727,237.71976,337.0,103.0,86.0,2004-10-15 20:45:36.193000064,25.897993
1494,2024-05-31 20:45:46.193000064,36.24105,47.52087,-122.48523,10.245327,29.633234,224.98553,237.91348,295.0,98.0,90.0,2004-10-15 20:45:46.193000064,24.66733
1495,2024-05-31 20:45:56.194999936,34.853806,47.520885,-122.485275,10.24942,29.629623,224.99762,237.96323,292.0,99.0,90.0,2004-10-15 20:45:56.194999936,23.285273
1496,2024-05-31 20:46:06.194999936,33.61626,47.520897,-122.48532,10.251113,29.628702,225.12079,238.07718,359.0,107.0,86.0,2004-10-15 20:46:06.194999936,22.041502
1497,2024-05-31 20:46:16.194000000,32.368725,47.52091,-122.48537,10.254314,29.626562,225.15828,238.15276,311.0,110.0,83.0,2004-10-15 20:46:16.194000000,20.793966
1498,2024-05-31 20:46:26.194000000,31.111202,47.52092,-122.48541,10.267158,29.6181,225.18819,238.25648,292.0,101.0,83.0,2004-10-15 20:46:26.194000000,19.543703
1499,2024-05-31 20:46:33.364000128,30.163063,47.520924,-122.48545,10.278106,29.611837,225.16122,238.29492,313.0,99.0,80.0,2004-10-15 20:46:33.364000128,18.587269
1500,2024-05-31 20:46:38.540999936,29.574219,47.520927,-122.48548,10.283991,29.60727,225.2372,238.37515,323.0,103.0,88.0,2004-10-15 20:46:38.540999936,18.003609
1501,2024-05-31 20:46:43.612999936,28.875584,47.52093,-122.485504,10.29126,29.602196,225.41031,238.55615,283.0,101.0,92.0,2004-10-15 20:46:43.612999936,17.3029
1502,2024-05-31 20:46:49.163000064,28.21687,47.520935,-122.48553,10.30371,29.596107,225.5181,238.7366,215.0,98.0,86.0,2004-10-15 20:46:49.163000064,16.641077
1503,2024-05-31 20:46:53.579999872,27.588097,47.52094,-122.48555,10.304906,29.595613,225.65012,238.81996,50.0,101.0,91.0,2004-10-15 20:46:53.579999872,16.01023
1504,2024-05-31 20:46:59.173000064,26.819595,47.520943,-122.48557,10.305577,29.595509,225.95134,239.05984,50.0,103.0,100.0,2004-10-15 20:46:59.173000064,15.239651
1505,2024-05-31 20:47:03.868999936,26.160873,47.520947,-122.485596,10.309367,29.59326,226.15392,239.2779,52.0,99.0,89.0,2004-10-15 20:47:03.868999936,14.584043
1506,2024-05-31 20:47:09.015000064,25.611938,47.52095,-122.48561,10.312574,29.591097,226.38136,239.5212,52.0,101.0,96.0,2004-10-15 20:47:09.015000064,14.036145
1507,2024-05-31 20:47:14.065000064,24.86339,47.520954,-122.485634,10.327737,29.5822,226.46805,239.74048,50.0,96.0,90.0,2004-10-15 20:47:14.065000064,13.300042
1508,2024-05-31 20:47:19.046000000,24.114838,47.520954,-122.48566,10.371451,29.560907,226.2853,239.94513,48.0,95.0,86.0,2004-10-15 20:47:19.046000000,12.541117
1509,2024-05-31 20:47:24.020000000,23.515995,47.520958,-122.48568,10.381755,29.555466,226.46907,240.12793,50.0,101.0,99.0,2004-10-15 20:47:24.020000000,11.939161
1510,2024-05-31 20:47:29.063999872,22.787397,47.520958,-122.485695,10.381745,29.555458,226.96344,240.3018,48.0,99.0,100.0,2004-10-15 20:47:29.063999872,11.206417
1511,2024-05-31 20:47:38.494999936,21.609661,47.52096,-122.485725,10.386567,29.551283,227.88124,241.17664,50.0,100.0,97.0,2004-10-15 20:47:38.494999936,10.030756
1512,2024-05-31 20:47:46.792000000,20.521748,47.520966,-122.48576,10.388321,29.549486,228.53069,241.8073,51.0,93.0,91.0,2004-10-15 20:47:46.792000000,8.9729185
1513,2024-05-31 20:47:51.961999872,19.823084,47.52097,-122.485794,10.387914,29.551098,228.88179,242.13687,53.0,97.0,94.0,2004-10-15 20:47:51.961999872,8.268033
1514,2024-05-31 20:47:56.987999872,19.24419,47.520973,-122.48582,10.39251,29.548805,229.06169,242.34929,49.0,97.0,89.0,2004-10-15 20:47:56.987999872,7.6860275
1515,2024-05-31 20:48:01.950000000,18.485636,47.520977,-122.48584,10.394504,29.547829,229.28206,242.55885,50.0,96.0,97.0,2004-10-15 20:48:01.950000000,6.929548
1516,2024-05-31 20:48:06.982000128,17.906736,47.52098,-122.48586,10.396638,29.547312,229.53941,242.81589,49.0,94.0,88.0,2004-10-15 20:48:06.982000128,6.3537602
1517,2024-05-31 20:48:12.015000064,17.208065,47.52099,-122.485886,10.395739,29.548752,229.84093,243.08347,52.0,95.0,96.0,2004-10-15 20:48:12.015000064,5.6519766
1518,2024-05-31 20:48:16.992000128,16.579258,47.520996,-122.485916,10.396008,29.549963,230.0949,243.34387,50.0,96.0,94.0,2004-10-15 20:48:16.992000128,5.020058
1519,2024-05-31 20:48:21.970000000,15.980391,47.521004,-122.48594,10.396312,29.549408,230.29555,243.54372,48.0,95.0,95.0,2004-10-15 20:48:21.970000000,4.429488
1520,2024-05-31 20:48:26.937000064,15.241787,47.521015,-122.48596,10.395186,29.54987,230.45085,243.69225,48.0,94.0,89.0,2004-10-15 20:48:26.937000064,3.6898475
1521,2024-05-31 20:48:31.938000000,14.58303,47.521027,-122.48599,10.396242,29.549412,230.58736,243.83917,51.0,94.0,92.0,2004-10-15 20:48:31.938000000,3.0321271
1522,2024-05-31 20:48:39.596999936,13.564947,47.52104,-122.48602,10.39707,29.550093,230.89148,244.14348,49.0,94.0,92.0,2004-10-15 20:48:39.596999936,2.0119703
1523,2024-05-31 20:48:47.983000064,12.536877,47.52107,-122.48606,10.400159,29.549635,231.00584,244.2931,55.0,96.0,104.0,2004-10-15 20:48:47.983000064,0.98286366
1524,2024-05-31 20:48:53.164000000,11.838186,47.52109,-122.4861,10.4053545,,,,47.0,94.0,99.0,2004-10-15 20:48:53.164000000,0.27691287
1525,2024-05-31 20:48:58.260999936,11.139493,47.521103,-122.48611,10.416669,,,,53.0,96.0,95.0,2004-10-15 20:48:58.260999936,-0.42592955
1526,2024-05-31 20:49:03.173000064,10.630443,47.521114,-122.486115,10.428395,,,,50.0,94.0,90.0,2004-10-15 20:49:03.173000064,-0.938091
1527,2024-05-31 20:49:08.154999936,10.011597,47.521126,-122.486115,10.475664,,,,46.0,97.0,109.0,2004-10-15 20:49:08.154999936,-1.5559
